"gene_id"
"Cre03.g145727"
"Cre03.g145747"
"Cre03.g145887"
"Cre03.g146007"
"Cre03.g146067"
"Cre03.g146167"
"Cre03.g146567"
"Cre03.g148750"
"Cre03.g148800"
"Cre03.g149400"
"Cre03.g150800"
"Cre03.g151200"
"Cre03.g152650"
"Cre03.g152800"
"Cre03.g152850"
"Cre03.g153050"
"Cre03.g153250"
"Cre03.g153500"
"Cre03.g153950"
"Cre03.g154300"
"Cre03.g154726"
"Cre03.g156050"
"Cre03.g156600"
"Cre03.g158000"
"Cre03.g158750"
"Cre03.g160650"
"Cre03.g160953"
"Cre03.g161400"
"Cre03.g165000"
"Cre03.g165150"
"Cre03.g166201"
"Cre03.g166400"
"Cre03.g167000"
"Cre03.g167051"
"Cre03.g167200"
"Cre03.g169850"
"Cre03.g170250"
"Cre03.g170350"
"Cre03.g170700"
"Cre03.g170800"
"Cre03.g171100"
"Cre03.g171350"
"Cre03.g172500"
"Cre03.g175200"
"Cre03.g176750"
"Cre03.g178650"
"Cre03.g179200"
"Cre03.g180550"
"Cre03.g180700"
"Cre03.g182500"
"Cre03.g182600"
"Cre03.g183400"
"Cre03.g183800"
"Cre03.g185950"
"Cre03.g187250"
"Cre03.g187450"
"Cre03.g189400"
"Cre03.g190100"
"Cre03.g190700"
"Cre03.g193100"
"Cre03.g193400"
"Cre03.g194200"
"Cre03.g194400"
"Cre03.g194450"
"Cre03.g195000"
"Cre03.g195650"
"Cre03.g197550"
"Cre03.g197650"
"Cre03.g197850"
"Cre03.g198950"
"Cre03.g199000"
"Cre03.g199050"
"Cre03.g199535"
"Cre03.g199900"
"Cre03.g200750"
"Cre03.g200787"
"Cre03.g201550"
"Cre03.g201750"
"Cre03.g201776"
"Cre03.g203451"
"Cre03.g203950"
"Cre03.g204300"
"Cre03.g204350"
"Cre03.g204500"
"Cre03.g206600"
"Cre03.g207601"
"Cre03.g207700"
"Cre03.g212305"
"Cre03.g213313"
"Cre03.g213537"
"Cre04.g211700"
"Cre04.g213100"
"Cre04.g215000"
"Cre04.g216300"
"Cre04.g216950"
"Cre04.g217220"
"Cre04.g217550"
"Cre04.g217907"
"Cre04.g217932"
"Cre04.g217956"
"Cre04.g217960"
"Cre04.g217979"
"Cre04.g218250"
"Cre04.g218700"
"Cre04.g218900"
"Cre04.g219787"
"Cre04.g220900"
"Cre04.g222350"
"Cre04.g222700"
"Cre04.g224300"
"Cre04.g225250"
"Cre04.g225500"
"Cre04.g225650"
"Cre04.g225700"
"Cre04.g226400"
"Cre04.g226550"
"Cre04.g227200"
"Cre04.g228300"
"Cre04.g228500"
"Cre04.g230732"
"Cre04.g231222"
"Cre04.g232303"
"Cre04.g232802"
"Cre04.g232902"
"Cre05.g232050"
"Cre05.g232751"
"Cre05.g233305"
"Cre05.g233602"
"Cre05.g233850"
"Cre05.g234660"
"Cre05.g234750"
"Cre05.g235450"
"Cre05.g236450"
"Cre05.g236550"
"Cre05.g237283"
"Cre05.g238322"
"Cre05.g238400"
"Cre05.g238600"
"Cre05.g240900"
"Cre05.g241300"
"Cre05.g241630"
"Cre05.g241636"
"Cre05.g242000"
"Cre05.g242300"
"Cre05.g246800"
"Cre05.g247250"
"Cre05.g248300"
"Cre06.g249750"
"Cre06.g250450"
"Cre06.g250800"
"Cre06.g250950"
"Cre06.g251900"
"Cre06.g252200"
"Cre06.g255100"
"Cre06.g255400"
"Cre06.g255500"
"Cre06.g255600"
"Cre06.g257050"
"Cre06.g257250"
"Cre06.g257400"
"Cre06.g258300"
"Cre06.g258733"
"Cre06.g259000"
"Cre06.g259401"
"Cre06.g259550"
"Cre06.g259850"
"Cre06.g260800"
"Cre06.g261150"
"Cre06.g261800"
"Cre06.g262300"
"Cre06.g262400"
"Cre06.g262650"
"Cre06.g263200"
"Cre06.g263850"
"Cre06.g264300"
"Cre06.g264350"
"Cre06.g264550"
"Cre06.g264850"
"Cre06.g265800"
"Cre06.g266200"
"Cre06.g266416"
"Cre06.g267100"
"Cre06.g267650"
"Cre06.g269200"
"Cre06.g270450"
"Cre06.g271050"
"Cre06.g272450"
"Cre06.g272850"
"Cre06.g273100"
"Cre06.g273600"
"Cre06.g273700"
"Cre06.g274600"
"Cre06.g275000"
"Cre06.g278129"
"Cre06.g278139"
"Cre06.g278142"
"Cre06.g278165"
"Cre06.g278186"
"Cre06.g278197"
"Cre06.g278223"
"Cre06.g278283"
"Cre06.g278301"
"Cre06.g278700"
"Cre06.g279350"
"Cre06.g280750"
"Cre06.g283750"
"Cre06.g283850"
"Cre06.g284350"
"Cre06.g284750"
"Cre06.g285800"
"Cre06.g285950"
"Cre06.g286250"
"Cre06.g286650"
"Cre06.g287450"
"Cre06.g287550"
"Cre06.g288050"
"Cre06.g288500"
"Cre06.g289700"
"Cre06.g289800"
"Cre06.g290350"
"Cre06.g291200"
"Cre06.g291600"
"Cre06.g292550"
"Cre06.g292950"
"Cre06.g294200"
"Cre06.g294400"
"Cre06.g294750"
"Cre06.g296050"
"Cre06.g296550"
"Cre06.g298700"
"Cre06.g299000"
"Cre06.g299300"
"Cre06.g299750"
"Cre06.g300700"
"Cre06.g300800"
"Cre06.g300933"
"Cre06.g301500"
"Cre06.g301650"
"Cre06.g303700"
"Cre06.g304250"
"Cre06.g305250"
"Cre06.g306000"
"Cre06.g306300"
"Cre06.g306350"
"Cre06.g306850"
"Cre06.g307551"
"Cre06.g308050"
"Cre06.g308250"
"Cre06.g308350"
"Cre06.g308533"
"Cre06.g309717"
"Cre06.g310050"
"Cre06.g311350"
"Cre07.g313550"
"Cre07.g313700"
"Cre07.g314150"
"Cre07.g314450"
"Cre07.g314650"
"Cre07.g316850"
"Cre07.g317100"
"Cre07.g317800"
"Cre07.g318276"
"Cre07.g318551"
"Cre07.g318750"
"Cre07.g319650"
"Cre07.g320000"
"Cre07.g322900"
"Cre07.g323650"
"Cre07.g325050"
"Cre07.g325718"
"Cre07.g325734"
"Cre07.g325980"
"Cre07.g326450"
"Cre07.g326900"
"Cre07.g328200"
"Cre07.g328400"
"Cre07.g329000"
"Cre07.g329050"
"Cre07.g329350"
"Cre07.g331150"
"Cre07.g332050"
"Cre07.g332400"
"Cre07.g332500"
"Cre07.g332950"
"Cre07.g333000"
"Cre07.g334600"
"Cre07.g334800"
"Cre07.g335250"
"Cre07.g335300"
"Cre07.g335400"
"Cre07.g335650"
"Cre07.g335700"
"Cre07.g336600"
"Cre07.g336950"
"Cre07.g338000"
"Cre07.g338150"
"Cre07.g339150"
"Cre07.g339300"
"Cre07.g340100"
"Cre07.g340950"
"Cre07.g341300"
"Cre07.g341800"
"Cre07.g342352"
"Cre07.g343500"
"Cre07.g345001"
"Cre07.g346050"
"Cre07.g346550"
"Cre07.g346698"
"Cre07.g347250"
"Cre07.g347500"
"Cre07.g348040"
"Cre07.g349900"
"Cre07.g350500"
"Cre07.g351000"
"Cre07.g352850"
"Cre07.g353500"
"Cre07.g354301"
"Cre07.g355600"
"Cre07.g355850"
"Cre07.g356350"
"Cre07.g357800"
"Cre08.g358400"
"Cre08.g358530"
"Cre08.g358559"
"Cre08.g358562"
"Cre08.g358564"
"Cre08.g359250"
"Cre08.g360500"
"Cre08.g360550"
"Cre08.g360850"
"Cre08.g361400"
"Cre08.g361800"
"Cre08.g362300"
"Cre08.g362900"
"Cre08.g363874"
"Cre08.g364250"
"Cre08.g364450"
"Cre08.g364751"
"Cre08.g364800"
"Cre08.g365400"
"Cre08.g367700"
"Cre08.g368450"
"Cre08.g371650"
"Cre08.g372850"
"Cre08.g373100"
"Cre08.g373349"
"Cre08.g374850"
"Cre08.g375500"
"Cre08.g375550"
"Cre08.g376100"
"Cre08.g377000"
"Cre08.g377550"
"Cre08.g378150"
"Cre08.g378700"
"Cre08.g379350"
"Cre08.g379650"
"Cre08.g379850"
"Cre08.g380800"
"Cre08.g381250"
"Cre08.g382200"
"Cre08.g382545"
"Cre08.g385200"
"Cre08.g385350"
"Cre08.g386000"
"Cre09.g386744"
"Cre09.g386746"
"Cre09.g386753"
"Cre09.g386756"
"Cre09.g386950"
"Cre09.g387300"
"Cre09.g387652"
"Cre09.g388356"
"Cre09.g388949"
"Cre09.g389089"
"Cre09.g389319"
"Cre09.g389850"
"Cre09.g389949"
"Cre09.g389950"
"Cre09.g390171"
"Cre09.g391400"
"Cre09.g391450"
"Cre09.g391838"
"Cre09.g392579"
"Cre09.g392700"
"Cre09.g393173"
"Cre09.g393358"
"Cre09.g393600"
"Cre09.g394102"
"Cre09.g394750"
"Cre09.g394800"
"Cre09.g395100"
"Cre09.g395213"
"Cre09.g395288"
"Cre09.g395550"
"Cre09.g395750"
"Cre09.g395800"
"Cre09.g396300"
"Cre09.g396600"
"Cre09.g396700"
"Cre09.g396900"
"Cre09.g397031"
"Cre09.g397350"
"Cre09.g397549"
"Cre09.g397702"
"Cre09.g398845"
"Cre09.g399100"
"Cre09.g399289"
"Cre09.g399326"
"Cre09.g399812"
"Cre09.g399914"
"Cre09.g400851"
"Cre09.g401600"
"Cre09.g401900"
"Cre09.g402050"
"Cre09.g402100"
"Cre09.g402950"
"Cre09.g403750"
"Cre09.g404450"
"Cre09.g406250"
"Cre09.g409100"
"Cre09.g409350"
"Cre09.g409728"
"Cre09.g409750"
"Cre09.g410650"
"Cre09.g412150"
"Cre09.g412250"
"Cre09.g412850"
"Cre09.g414850"
"Cre09.g415950"
"Cre09.g416200"
"Cre10.g419850"
"Cre10.g420550"
"Cre10.g422550"
"Cre10.g422900"
"Cre10.g423650"
"Cre10.g424200"
"Cre10.g426550"
"Cre10.g426950"
"Cre10.g427900"
"Cre10.g427950"
"Cre10.g428350"
"Cre10.g429100"
"Cre10.g429150"
"Cre10.g429400"
"Cre10.g430150"
"Cre10.g430501"
"Cre10.g430900"
"Cre10.g431650"
"Cre10.g431900"
"Cre10.g432800"
"Cre10.g433600"
"Cre10.g436500"
"Cre10.g437850"
"Cre10.g438550"
"Cre10.g439400"
"Cre10.g439800"
"Cre10.g439900"
"Cre10.g440200"
"Cre10.g440450"
"Cre10.g440800"
"Cre10.g441750"
"Cre10.g443600"
"Cre10.g443850"
"Cre10.g444750"
"Cre10.g445323"
"Cre10.g447767"
"Cre10.g448450"
"Cre10.g448500"
"Cre10.g448800"
"Cre10.g449020"
"Cre10.g449350"
"Cre10.g451700"
"Cre10.g451900"
"Cre10.g452400"
"Cre10.g452450"
"Cre10.g452950"
"Cre10.g453500"
"Cre10.g454734"
"Cre10.g456300"
"Cre10.g456800"
"Cre10.g457050"
"Cre10.g457650"
"Cre10.g458150"
"Cre10.g458850"
"Cre10.g460050"
"Cre10.g461050"
"Cre10.g461900"
"Cre10.g462750"
"Cre10.g462950"
"Cre10.g463300"
"Cre10.g463350"
"Cre10.g463968"
"Cre10.g464200"
"Cre10.g466200"
"Cre10.g466700"
"Cre10.g466950"
"Cre10.g467200"
"Cre11.g467557"
"Cre11.g467558"
"Cre11.g467572"
"Cre11.g467605"
"Cre11.g467633"
"Cre11.g467655"
"Cre11.g467670"
"Cre11.g467676"
"Cre11.g467700"
"Cre11.g467704"
"Cre11.g467709"
"Cre11.g467718"
"Cre11.g467723"
"Cre11.g467749"
"Cre11.g467758"
"Cre11.g467761"
"Cre11.g467767"
"Cre11.g467795"
"Cre11.g468075"
"Cre11.g468500"
"Cre11.g469800"
"Cre11.g475050"
"Cre11.g476500"
"Cre11.g476800"
"Cre11.g477400"
"Cre11.g477700"
"Cre11.g478000"
"Cre11.g478528"
"Cre11.g478750"
"Cre11.g479150"
"Cre11.g479500"
"Cre11.g479750"
"Cre11.g479850"
"Cre11.g481082"
"Cre11.g481500"
"Cre11.g482001"
"Cre12.g484200"
"Cre12.g487700"
"Cre12.g489200"
"Cre12.g490200"
"Cre12.g490350"
"Cre12.g490500"
"Cre12.g491200"
"Cre12.g493050"
"Cre12.g493300"
"Cre12.g493700"
"Cre12.g493750"
"Cre12.g493950"
"Cre12.g494450"
"Cre12.g494750"
"Cre12.g495959"
"Cre12.g497652"
"Cre12.g498050"
"Cre12.g498550"
"Cre12.g498750"
"Cre12.g500400"
"Cre12.g500650"
"Cre12.g500750"
"Cre12.g501550"
"Cre12.g502450"
"Cre12.g502500"
"Cre12.g503400"
"Cre12.g505500"
"Cre12.g505850"
"Cre12.g506300"
"Cre12.g506400"
"Cre12.g506750"
"Cre12.g507300"
"Cre12.g507800"
"Cre12.g508150"
"Cre12.g509050"
"Cre12.g509100"
"Cre12.g509300"
"Cre12.g509600"
"Cre12.g509650"
"Cre12.g510400"
"Cre12.g510800"
"Cre12.g510850"
"Cre12.g511850"
"Cre12.g512000"
"Cre12.g513500"
"Cre12.g516200"
"Cre12.g516333"
"Cre12.g516500"
"Cre12.g516851"
"Cre12.g517150"
"Cre12.g519180"
"Cre12.g519300"
"Cre12.g519750"
"Cre12.g520350"
"Cre12.g520400"
"Cre12.g520600"
"Cre12.g521200"
"Cre12.g522350"
"Cre12.g522500"
"Cre12.g523200"
"Cre12.g524200"
"Cre12.g526750"
"Cre12.g526800"
"Cre12.g529250"
"Cre12.g529651"
"Cre12.g530300"
"Cre12.g530600"
"Cre12.g531350"
"Cre12.g531700"
"Cre12.g532100"
"Cre12.g532200"
"Cre12.g533600"
"Cre12.g533900"
"Cre12.g534250"
"Cre12.g534600"
"Cre12.g534700"
"Cre12.g537371"
"Cre12.g537400"
"Cre12.g537641"
"Cre12.g539000"
"Cre12.g540900"
"Cre12.g541250"
"Cre12.g541352"
"Cre12.g541850"
"Cre12.g543400"
"Cre12.g545150"
"Cre12.g545950"
"Cre12.g546050"
"Cre12.g546200"
"Cre12.g546600"
"Cre12.g547050"
"Cre12.g548650"
"Cre12.g549450"
"Cre12.g549800"
"Cre12.g550702"
"Cre12.g551200"
"Cre12.g551950"
"Cre12.g552200"
"Cre12.g552402"
"Cre12.g552450"
"Cre12.g553250"
"Cre12.g553678"
"Cre12.g554103"
"Cre12.g555950"
"Cre12.g556050"
"Cre12.g556228"
"Cre12.g557750"
"Cre12.g557928"
"Cre12.g558350"
"Cre12.g558650"
"Cre12.g559900"
"Cre12.g560300"
"Cre12.g560550"
"Cre13.g562850"
"Cre13.g562900"
"Cre13.g562950"
"Cre13.g563100"
"Cre13.g564100"
"Cre13.g566750"
"Cre13.g568050"
"Cre13.g568250"
"Cre13.g569200"
"Cre13.g569700"
"Cre13.g571400"
"Cre13.g572050"
"Cre13.g572100"
"Cre13.g572550"
"Cre13.g573750"
"Cre13.g574950"
"Cre13.g575000"
"Cre13.g575400"
"Cre13.g576200"
"Cre13.g576466"
"Cre13.g576760"
"Cre13.g577600"
"Cre13.g577650"
"Cre13.g578400"
"Cre13.g578451"
"Cre13.g578650"
"Cre13.g578900"
"Cre13.g580050"
"Cre13.g580350"
"Cre13.g580850"
"Cre13.g581650"
"Cre13.g582112"
"Cre13.g582950"
"Cre13.g583400"
"Cre13.g584500"
"Cre13.g584600"
"Cre13.g585150"
"Cre13.g587050"
"Cre13.g587150"
"Cre13.g588000"
"Cre13.g589200"
"Cre13.g589400"
"Cre13.g590900"
"Cre13.g590950"
"Cre13.g592200"
"Cre13.g592551"
"Cre13.g602350"
"Cre13.g602650"
"Cre13.g604050"
"Cre13.g604650"
"Cre13.g605900"
"Cre13.g607000"
"Cre13.g607300"
"Cre14.g609300"
"Cre14.g610631"
"Cre14.g611484"
"Cre14.g611750"
"Cre14.g612450"
"Cre14.g613150"
"Cre14.g613300"
"Cre14.g614300"
"Cre14.g615150"
"Cre14.g615450"
"Cre14.g615634"
"Cre14.g616450"
"Cre14.g618100"
"Cre14.g619100"
"Cre14.g619950"
"Cre14.g620300"
"Cre14.g621400"
"Cre14.g621501"
"Cre14.g621751"
"Cre14.g621800"
"Cre14.g623800"
"Cre14.g624950"
"Cre14.g625251"
"Cre14.g625750"
"Cre14.g626600"
"Cre14.g626800"
"Cre14.g627200"
"Cre14.g627850"
"Cre14.g629650"
"Cre14.g633901"
"Cre14.g634000"
"Cre14.g634113"
"Cre15.g634900"
"Cre15.g635400"
"Cre15.g635650"
"Cre15.g639304"
"Cre15.g639350"
"Cre15.g640251"
"Cre15.g641266"
"Cre16.g647500"
"Cre16.g649700"
"Cre16.g652050"
"Cre16.g652100"
"Cre16.g652550"
"Cre16.g654500"
"Cre16.g656400"
"Cre16.g659300"
"Cre16.g659667"
"Cre16.g659700"
"Cre16.g659950"
"Cre16.g660050"
"Cre16.g662150"
"Cre16.g662450"
"Cre16.g662650"
"Cre16.g663150"
"Cre16.g663900"
"Cre16.g664400"
"Cre16.g665900"
"Cre16.g666050"
"Cre16.g667057"
"Cre16.g667350"
"Cre16.g667413"
"Cre16.g667769"
"Cre16.g668400"
"Cre16.g668850"
"Cre16.g669123"
"Cre16.g669650"
"Cre16.g671700"
"Cre16.g672050"
"Cre16.g672850"
"Cre16.g673050"
"Cre16.g673550"
"Cre16.g673729"
"Cre16.g673953"
"Cre16.g674150"
"Cre16.g674300"
"Cre16.g674534"
"Cre16.g674890"
"Cre16.g675500"
"Cre16.g676421"
"Cre16.g677250"
"Cre16.g678885"
"Cre16.g679900"
"Cre16.g679950"
"Cre16.g680250"
"Cre16.g680300"
"Cre16.g681051"
"Cre16.g681350"
"Cre16.g681351"
"Cre16.g681657"
"Cre16.g681802"
"Cre16.g681900"
"Cre16.g682700"
"Cre16.g683600"
"Cre16.g684043"
"Cre16.g684350"
"Cre16.g685165"
"Cre16.g685450"
"Cre16.g685500"
"Cre16.g685628"
"Cre16.g686600"
"Cre16.g686846"
"Cre16.g686950"
"Cre16.g686958"
"Cre16.g687400"
"Cre16.g687500"
"Cre16.g687518"
"Cre16.g687650"
"Cre16.g688050"
"Cre16.g688750"
"Cre16.g690350"
"Cre16.g691450"
"Cre16.g695218"
"Cre16.g695700"
"Cre16.g696000"
"Cre17.g696250"
"Cre17.g697450"
"Cre17.g698900"
"Cre17.g699250"
"Cre17.g699500"
"Cre17.g699900"
"Cre17.g702200"
"Cre17.g702300"
"Cre17.g702700"
"Cre17.g703126"
"Cre17.g705850"
"Cre17.g706850"
"Cre17.g706950"
"Cre17.g709000"
"Cre17.g709900"
"Cre17.g709950"
"Cre17.g710750"
"Cre17.g712000"
"Cre17.g712200"
"Cre17.g712700"
"Cre17.g716500"
"Cre17.g716700"
"Cre17.g716850"
"Cre17.g718150"
"Cre17.g718950"
"Cre17.g719792"
"Cre17.g721150"
"Cre17.g722200"
"Cre17.g722450"
"Cre17.g722750"
"Cre17.g722900"
"Cre17.g725301"
"Cre17.g725550"
"Cre17.g725600"
"Cre17.g726750"
"Cre17.g726983"
"Cre17.g727350"
"Cre17.g728050"
"Cre17.g729900"
"Cre17.g730350"
"Cre17.g731800"
"Cre17.g732600"
"Cre17.g733208"
"Cre17.g734450"
"Cre17.g736618"
"Cre17.g736900"
"Cre17.g739000"
"Cre17.g740850"
"Cre17.g741450"
"Cre17.g742250"
"Cre17.g742400"
"Cre17.g742600"
"Cre17.g742650"
"Cre17.g745447"
"Cre17.g745497"
"Cre17.g746247"
"Cre17.g746347"
"Cre17.g746597"
"Cre17.g746647"
"Cre17.g747197"
"Cre19.g751297"
"Cre22.g753747"
"Cre23.g754447"
"Cre24.g755197"
"Cre24.g755597"
"Cre40.g760247"
"Cre48.g761197"
